id,recency,total_purchase,frequency,last_purchase_amount,region,gender,age,repeater
497060262,201,3.19,1,3.19,Mid-Atlantic,Male,47,Yes
583176675,188,7.98,2,3.99,Mid-Atlantic,Female,32,No
308428202,82,10.08,3,3,South-West,Female,68,No
495872759,47,7.28,2,3.99,Mid-Atlantic,Female,27,Yes
4628534073,41,3.99,1,3.99,Mid-West,Male,52,No
4642382477,169,3.79,1,3.79,Mid-Atlantic,Female,47,Yes
564266715,158,6.48,2,3.19,Mid-Atlantic,Female,37,No
561575157,201,6.18,2,2.99,Mid-Atlantic,Female,27,Yes
405703857,34,4.79,1,4.79,Mid-Atlantic,Male,32,No
2767805176,169,6.38,2,2.49,West,Male,28,No
473696865,208,8.58,2,4.29,North-West,Female,27,No
142724705,200,3.49,1,3.49,South-East,Male,41,No
4636548637,183,3.79,1,3.79,Mid-Atlantic,Female,42,Yes
3840371064,123,3.99,1,3.99,Mid-Atlantic,Female,57,Yes
550602686,272,3.29,1,3.29,Mid-West,Male,37,No
4625017897,60,13.96,3,3.19,South-East,Male,53,No
621235075,181,3.49,1,3.49,South-East,Female,27,Yes
501064556,42,18.12,5,2.99,Mid-Atlantic,Female,33,Yes
497587748,253,3.29,1,3.29,Mid-Atlantic,Female,37,No
4640867283,47,14.16,4,3.49,Mid-West,Female,48,Yes
716210459,359,3.99,1,3.99,Mid-West,Male,45,No
497393685,71,13.36,4,2.99,Mid-Atlantic,Male,43,Yes
4627337433,60,6.68,2,3.19,South-East,Female,37,No
2709546836,103,8.53,2,2.95,South-West,Female,58,No
1850559652,150,7.38,2,7.38,West,Female,46,Yes
142016424,126,6.98,1,6.98,South-East,Male,41,No
659107592,152,3.99,1,3.99,Mid-Atlantic,Female,45,Yes
2543204534,188,4.29,2,2.2,West,Male,33,Yes
1815255269,231,8.98,2,4.49,South-East,Male,21,No
500144762,107,8.73,2,5.54,Mid-Atlantic,Female,22,No
2385726682,82,4,1,4,Mid-Atlantic,Male,38,Yes
1955242643,226,3.14,1,3.14,Mid-West,Male,41,No
1915096711,53,16.85,5,4.39,South-West,Female,57,No
495937172,166,3.19,1,3.19,Mid-Atlantic,Male,52,Yes
2738321641,42,3.59,1,3.59,South-West,Male,38,Yes
563395141,65,3.99,1,3.99,Mid-Atlantic,Male,27,No
563549384,270,3.19,1,3.19,Mid-Atlantic,Male,37,No
564101135,219,3.99,1,3.99,Mid-Atlantic,Female,42,Yes
4257929130,170,3.29,1,3.29,Mid-West,Female,42,Yes
3653517429,90,37.89,9,6.98,South-East,Male,48,No
499657084,182,3.99,1,3.99,Mid-Atlantic,Male,17,Yes
561859459,250,3.29,1,3.29,Mid-Atlantic,Female,22,Yes
470019481,42,5.39,2,2.5,West,Female,37,No
2213052495,188,3.29,1,3.29,Mid-Atlantic,Female,28,Yes
596642796,339,8.38,2,3.99,Mid-Atlantic,Female,37,No
135691293,69,26.25,6,4.49,South-East,Female,42,Yes
2508571989,119,8.38,2,3.99,Mid-Atlantic,Female,63,Yes
620059813,172,6.98,2,3.49,South-East,Male,37,Yes
1469172438,98,17.83,4,7.56,West,Male,52,Yes
444698390,207,4.69,1,4.69,West,Female,47,Yes
4639850473,36,3.99,1,3.99,Mid-West,Female,32,Yes
2747223844,233,3.99,1,3.99,Mid-Atlantic,Male,28,No
4630246021,197,3.99,1,3.99,Mid-West,Female,52,No
4618748917,65,4.29,1,4.29,Mid-Atlantic,Male,42,Yes
488302145,159,3.29,1,3.29,Mid-Atlantic,Female,42,Yes
4629127013,54,3.99,1,3.99,South-East,Male,37,No
4631982621,147,3.99,1,3.99,Mid-Atlantic,Female,32,No
602371810,212,3.99,1,3.99,Mid-Atlantic,Female,52,Yes
712901910,203,16.85,5,3.39,West,Female,36,Yes
4617190617,78,3.99,1,3.99,Mid-West,Female,52,Yes
2284236672,215,4.18,1,4.18,West,Male,23,Yes
4024377731,43,7.8,3,2.49,Mid-West,Female,57,No
496296787,251,3.19,1,3.19,Mid-Atlantic,Female,47,Yes
3552494700,216,5.52,1,5.52,North-West,Female,37,Yes
471680734,147,4.69,1,4.69,West,Male,57,Yes
3678501994,147,5.58,2,2.79,Mid-West,Male,52,No
307889354,195,6.98,2,3.49,South-West,Male,28,No
4179508887,181,3.19,1,3.19,Mid-Atlantic,Male,42,Yes
2796222151,169,3.19,1,3.19,North-East,Female,38,Yes
4633191792,309,3.79,1,3.79,Mid-Atlantic,Male,32,No
4616618439,46,3.79,1,3.79,Mid-Atlantic,Male,42,Yes
719041514,54,12.42,4,3.19,South-East,Female,36,No
3780149018,198,3.59,1,3.59,North-East,Female,37,Yes
609616386,123,4.59,1,4.59,South-East,Female,42,Yes
557046655,240,3.99,1,3.99,Mid-Atlantic,Male,47,Yes
2249353038,202,3.49,1,3.49,South-East,Female,28,No
1862304490,231,3.49,1,3.49,South-East,Female,26,Yes
3844773367,240,3.29,1,3.29,Mid-Atlantic,Female,27,Yes
4037813227,188,3.59,1,3.59,West,Male,57,Yes
566677953,156,5.48,2,2.49,Mid-Atlantic,Male,32,No
2173117202,44,3.59,1,3.59,West,Female,53,Yes
565512479,134,3.99,1,3.99,Mid-Atlantic,Female,37,No
4618957624,135,3.99,1,3.99,South-East,Female,32,Yes
441967734,118,3.44,1,3.44,South-West,Male,47,No
2994436463,324,4.59,1,4.59,Mid-West,Male,43,No
2982294424,37,52.57,12,5.98,Mid-West,Female,49,Yes
499720209,187,3.19,1,3.19,Mid-Atlantic,Male,32,No
568028170,75,5.46,2,2.97,South-East,Male,32,No
4625399470,50,4.99,1,4.99,Mid-Atlantic,Female,32,No
496817886,191,7.18,2,3.19,Mid-Atlantic,Female,37,Yes
3338170846,36,4.74,1,4.74,Mid-West,Male,37,Yes
499786050,205,3.33,1,3.33,Mid-Atlantic,Female,52,Yes
715889437,184,4.29,1,4.29,North-West,Female,60,Yes
760794354,17,36.97,10,3.99,West,Male,51,No
309326132,23,12.57,3,4.39,South-West,Male,34,No
2575146396,38,15.55,2,8.97,West,Female,54,Yes
500510081,67,9.57,3,2.99,Mid-Atlantic,Male,27,No
496047377,36,3.99,1,3.99,Mid-Atlantic,Female,32,No
497365765,272,3.29,1,3.29,Mid-Atlantic,Male,47,Yes
3602241729,232,7,2,3.5,Mid-West,Male,67,No
494917275,126,3.99,1,3.99,Mid-Atlantic,Female,32,No
4260787272,163,3.49,1,3.49,South-East,Male,37,Yes
125165666,287,4.49,1,4.49,North-East,Male,36,No
4629119427,128,4.79,1,4.79,South-East,Female,42,No
2809374507,130,16.76,3,7.98,Mid-Atlantic,Female,39,No
405656444,135,26.14,6,3.99,Mid-Atlantic,Male,53,Yes
4622644850,211,3.79,1,3.79,Mid-West,Female,57,Yes
4619307541,82,3.79,1,3.79,Mid-Atlantic,Male,32,No
885228367,326,3.89,1,3.89,North-East,Male,35,No
2654962698,47,3.19,1,3.19,North-West,Male,48,No
704995780,59,3.79,1,3.79,West,Female,30,Yes
3693781757,158,26.22,5,8.97,Mid-Atlantic,Female,73,Yes
2929829309,104,10.45,3,3.35,Mid-West,Female,38,Yes
4630488800,271,3.89,1,3.89,Mid-Atlantic,Male,42,Yes
498136517,262,6.98,2,3.99,Mid-Atlantic,Female,27,No
495418554,102,9.53,2,5.54,Mid-Atlantic,Male,32,No
2749098458,284,5,1,5,North-West,Female,23,No
4063577835,109,5,2,2.5,West,Male,42,Yes
498821384,179,3.19,1,3.19,Mid-Atlantic,Male,37,No
602954724,184,3.99,1,3.99,Mid-Atlantic,Male,42,Yes
621488389,50,16.03,4,3.66,South-East,Female,38,No
3784011234,43,16.47,3,5.49,North-East,Female,53,Yes
499825119,258,3.19,1,3.19,Mid-Atlantic,Female,37,Yes
500069764,311,3.99,1,3.99,Mid-Atlantic,Male,37,No
747241722,156,3.39,1,3.39,Mid-West,Female,50,No
759238053,58,3.44,1,3.44,West,Female,35,Yes
3667836780,62,3.15,1,3.15,Mid-West,Female,37,No
495848705,186,9.57,3,6.38,Mid-Atlantic,Male,32,No
583181045,181,7.98,1,7.98,Mid-Atlantic,Male,42,Yes
499276996,213,3.29,1,3.29,Mid-Atlantic,Female,42,Yes
451958415,174,3.29,1,3.29,West,Female,37,Yes
702982720,161,15.71,5,2.99,South-East,Female,36,No
583655706,80,4,1,4,Mid-Atlantic,Female,17,Yes
4038266571,144,3.59,1,3.59,North-East,Female,32,No
4631717408,79,3.79,1,3.79,Mid-Atlantic,Male,37,Yes
2745771405,72,9.99,2,6,South-East,Female,18,No
460656571,36,6.48,2,2.99,South-West,Female,47,Yes
766455464,150,4.59,1,4.59,South-East,Female,35,Yes
500204285,240,6.58,2,3.29,Mid-Atlantic,Female,22,No
770119676,61,9.17,3,3.09,Mid-West,Female,45,No
4623127380,220,3.19,1,3.19,Mid-West,Male,27,Yes
570608133,289,3.49,1,3.49,South-East,Male,42,No
588301735,28,4.99,1,4.99,South-East,Female,42,Yes
4618159944,241,3.89,1,3.89,Mid-Atlantic,Male,22,Yes
488904471,271,3.79,1,3.79,Mid-Atlantic,Male,52,Yes
4628492972,215,8.68,2,4.69,Mid-Atlantic,Male,32,Yes
2984603381,43,29.28,8,2.99,Mid-West,Male,44,No
495406466,32,9.77,3,3.19,Mid-Atlantic,Female,32,Yes
3408713780,128,6.98,2,2.49,Mid-Atlantic,Male,52,Yes
496784643,183,3.19,1,3.19,Mid-Atlantic,Female,42,Yes
496987839,228,8.48,2,3.99,Mid-Atlantic,Male,27,Yes
680439830,235,3.99,1,3.99,South-West,Female,35,No
4616759216,203,3.99,1,3.99,Mid-Atlantic,Female,47,Yes
583637210,39,7.98,2,3.99,Mid-Atlantic,Female,42,Yes
309970282,122,6.49,2,3,South-West,Male,48,No
712416158,181,3.59,1,3.59,South-East,Female,25,Yes
743110485,174,3.39,1,3.39,West,Male,60,Yes
497286175,258,6.48,2,3.19,Mid-Atlantic,Male,42,Yes
310405015,116,6.79,2,3,South-West,Female,38,Yes
495997685,56,7.18,2,3.99,Mid-Atlantic,Male,52,Yes
399252287,172,5,2,2.5,West,Female,27,No
1720880978,200,7.08,2,3.59,North-East,Female,41,Yes
578082387,45,7.28,2,4.79,Mid-Atlantic,Female,47,Yes
4618770909,36,7.98,2,3.99,Mid-Atlantic,Female,32,Yes
4637922348,52,8.98,2,4.99,Mid-West,Male,52,No
4617613117,125,3.99,1,3.99,Mid-Atlantic,Male,32,Yes
2234316956,99,8.38,2,3.99,Mid-Atlantic,Male,38,No
139852516,147,6.28,2,2.99,South-East,Female,36,Yes
686511293,144,7.68,2,4.29,North-West,Female,55,Yes
497941382,148,23.33,5,6.38,Mid-Atlantic,Female,48,Yes
3802344488,185,8.69,2,5.7,North-West,Male,32,Yes
3040992200,102,3.1,1,3.1,South-East,Female,33,No
4626392637,81,3.99,1,3.99,Mid-West,Male,47,No
793734763,17,15.84,6,2.62,South-East,Female,46,Yes
3413532150,132,3.59,1,3.59,North-East,Female,37,No
1892546888,233,3.49,1,3.49,North-East,Male,46,Yes
499954673,110,5.54,1,5.54,Mid-Atlantic,Female,22,Yes
4620730363,29,3.79,1,3.79,Mid-Atlantic,Female,32,Yes
450919526,41,10.08,3,3.79,West,Female,47,Yes
562150539,204,3.19,1,3.19,Mid-Atlantic,Male,22,No
700061837,150,7.98,2,4.39,West,Female,25,No
4631816991,17,3.99,1,3.99,Mid-West,Female,62,No
115630384,126,3.49,1,3.49,South-East,Male,51,No
457996519,67,3.59,1,3.59,West,Male,32,No
565804887,165,6.38,1,6.38,Mid-Atlantic,Male,32,No
3841425261,185,3.49,1,3.49,West,Male,27,Yes
4069102140,37,10.27,3,2.69,Mid-West,Male,42,No
2465156084,31,21.94,2,17.94,Mid-Atlantic,Male,39,No
583084081,18,11.97,3,7.98,Mid-Atlantic,Female,43,Yes
341534946,162,6.98,2,3.49,West,Female,57,Yes
679128416,50,3.79,1,3.79,West,Male,40,No
713315887,30,14.26,4,3.59,South-West,Female,36,No
2646713115,113,3.29,1,3.29,Mid-West,Male,33,No
706706110,177,10.77,3,3.99,West,Male,45,Yes
2701426463,160,8.75,2,5,West,Female,28,Yes
564627267,124,5.28,2,1.99,Mid-Atlantic,Male,32,No
497281851,192,3.99,1,3.99,Mid-Atlantic,Male,57,Yes
2294068617,351,3.49,1,3.49,South-West,Male,33,No
1917724886,16,3.99,1,3.99,Mid-Atlantic,Female,51,Yes
591861659,251,3.18,1,3.18,West,Female,52,Yes
614700456,67,5.78,2,2.99,North-East,Male,57,Yes
2592081700,124,3.09,1,3.09,West,Female,23,Yes
661092233,182,3.99,1,3.99,Mid-Atlantic,Male,45,Yes
582749382,59,4,1,4,Mid-Atlantic,Female,22,Yes
501192687,274,3.29,1,3.29,Mid-Atlantic,Female,32,Yes
2987110151,38,5.06,2,2.37,Mid-West,Female,38,No
715344397,48,3.69,1,3.69,West,Female,35,No
308457934,180,3.49,1,3.49,South-West,Female,33,No
754103343,33,6.28,2,3.19,South-East,Female,40,Yes
497780610,57,6,1,6,Mid-Atlantic,Female,32,Yes
4621827066,141,3.99,1,3.99,South-East,Female,57,No
2232817034,169,3.29,1,3.29,Mid-Atlantic,Male,28,No
498593062,236,3.29,1,3.29,Mid-Atlantic,Female,47,Yes
1960274869,96,6.74,2,3.29,Mid-West,Male,56,No
603495212,96,4,1,4,Mid-Atlantic,Female,42,Yes
124894821,126,6.98,2,3.49,North-East,Male,31,No
605839954,113,13.96,4,3.29,North-West,Female,43,Yes
3745647422,208,4.99,1,4.99,North-East,Male,42,Yes
368359844,362,12.17,3,8.38,South-West,Female,48,No
3664820986,41,5.11,2,2.49,Mid-West,Male,52,No
500335364,146,3.19,1,3.19,Mid-Atlantic,Male,47,Yes
598744919,272,4.39,1,4.39,Mid-Atlantic,Female,47,Yes
622048978,202,4.99,1,4.99,South-East,Male,27,Yes
4616157142,47,3.39,1,3.39,Mid-Atlantic,Male,32,No
3451736047,161,3.59,1,3.59,Mid-Atlantic,Male,32,Yes
556870709,110,10.37,3,3.99,Mid-Atlantic,Female,37,No
2687327467,173,5.49,2,3.29,West,Male,38,No
612815483,166,8.18,2,4.09,South-West,Female,42,Yes
3473535871,46,7.08,2,3.49,North-West,Female,62,No
125648463,39,12.28,3,3.8,South-East,Male,42,No
2531574220,115,7.76,2,2.77,Mid-Atlantic,Female,43,Yes
2993413058,63,8.87,3,2.99,West,Female,38,Yes
2348270749,48,20.35,5,3.99,Mid-Atlantic,Female,44,Yes
686132764,82,18.84,6,3.09,Mid-West,Male,41,No
2515503931,211,3.99,1,3.99,Mid-Atlantic,Male,53,Yes
723959067,184,3.35,1,3.35,Mid-West,Female,30,No
4285435489,159,3.29,1,3.29,West,Female,42,Yes
2941109915,137,10.19,3,3.45,Mid-West,Female,73,Yes
308267818,232,4.79,1,4.79,South-West,Female,58,Yes
1867431759,71,9.38,2,4.69,South-East,Female,31,Yes
4628007004,209,4.99,1,4.99,Mid-Atlantic,Female,47,Yes
531193154,39,6.18,2,2.99,Mid-Atlantic,Male,27,Yes
440436017,122,3.69,1,3.69,West,Male,52,Yes
2029919321,58,9.72,3,3.14,Mid-West,Female,36,No
3443333673,130,4.29,1,4.29,West,Female,62,Yes
2460955680,190,5.45,2,2.94,West,Female,33,No
627972270,26,13.17,3,4.39,Mid-West,Female,73,No
682062327,191,5.58,1,5.58,Mid-West,Male,45,Yes
602295355,228,3.99,1,3.99,Mid-Atlantic,Male,52,Yes
438193255,62,7.18,2,3.59,North-West,Female,27,Yes
1191253432,190,3.24,1,3.24,South-East,Female,36,Yes
593515215,30,13.36,4,2.99,Mid-Atlantic,Male,53,Yes
496823112,184,3.19,1,3.19,Mid-Atlantic,Female,47,Yes
304219008,115,11.67,3,4.69,South-West,Male,29,Yes
313967439,111,6.69,2,3,South-West,Male,52,No
557840652,235,3.29,1,3.29,Mid-Atlantic,Female,27,No
4631264488,236,3.89,1,3.89,South-East,Male,32,No
2752932083,238,8.78,3,2.51,West,Female,53,Yes
1871493068,66,4.69,1,4.69,Mid-West,Female,46,No
495880046,102,11.97,2,11.97,Mid-Atlantic,Male,38,No
576532212,252,3.19,1,3.19,Mid-Atlantic,Male,37,Yes
587024746,157,6.98,2,3.49,South-East,Female,37,No
2984673561,345,4.49,1,4.49,Mid-Atlantic,Female,23,No
4640020426,95,23.94,3,15.96,Mid-Atlantic,Female,43,Yes
4270153977,56,3.18,1,3.18,South-East,Female,47,No
498809162,117,7.49,1,7.49,Mid-Atlantic,Female,32,No
2582805772,225,7.98,2,3.99,Mid-Atlantic,Male,43,Yes
2537318739,276,3.29,1,3.29,Mid-Atlantic,Male,18,No
2830617049,55,8.88,2,4.39,South-East,Male,43,Yes
3269297528,180,3.99,1,3.99,Mid-Atlantic,Female,52,Yes
2614065182,292,7.97,3,2.49,North-West,Female,33,No
2631212640,66,8.57,3,2.99,West,Male,38,No
4627260705,32,11.77,2,7.98,Mid-West,Male,48,No
717180211,216,3.49,1,3.49,West,Female,50,Yes
387178612,256,3.79,1,3.79,Mid-West,Female,57,No
139242950,90,3.49,1,3.49,South-West,Male,51,No
2234114860,17,6.88,2,3.49,North-West,Female,38,No
4629785571,181,3.79,1,3.79,Mid-Atlantic,Male,37,Yes
2193620890,184,9.77,3,2.79,South-West,Female,43,Yes
1041223702,49,4.44,2,2.24,West,Male,51,Yes
496007616,205,6.38,2,3.19,Mid-Atlantic,Male,42,Yes
2668958435,214,10.17,3,2.99,West,Male,53,Yes
700395439,138,3.25,1,3.25,Mid-West,Female,35,Yes
3608701184,38,15.96,3,7.98,Mid-Atlantic,Female,48,Yes
4630338892,35,7.98,2,3.99,Mid-Atlantic,Female,42,Yes
370356603,90,8.68,2,4.29,South-West,Male,32,No
694781571,69,14.21,5,3.15,Mid-West,Female,46,No
497727991,301,3.29,1,3.29,Mid-Atlantic,Female,27,No
739021423,33,3.19,1,3.19,South-East,Female,35,No
758822713,170,4.98,1,4.98,West,Male,40,No
496331426,72,11.17,3,3.99,Mid-Atlantic,Female,27,Yes
4080050613,281,3.39,1,3.39,North-West,Male,27,No
707120734,202,3.49,1,3.49,West,Female,60,Yes
4618037796,74,15.66,4,3.99,Mid-Atlantic,Female,33,Yes
3420736646,167,10,2,4.78,West,Male,47,Yes
3577775063,186,3.29,1,3.29,West,Male,52,Yes
4370047620,157,5.98,1,5.98,North-East,Male,57,Yes
495559179,261,7.68,2,7.68,Mid-Atlantic,Female,32,Yes
599338200,20,7.99,2,3.99,Mid-Atlantic,Female,47,Yes
1893796899,132,12.77,2,3.99,Mid-Atlantic,Male,77,Yes
3594437381,186,7,1,7,Mid-West,Female,47,Yes
3618709887,112,12.34,3,2.77,Mid-Atlantic,Male,38,No
497213231,249,3.29,1,3.29,Mid-Atlantic,Female,22,Yes
4623169096,34,7.98,1,7.98,South-East,Female,42,No
2491096979,174,8.38,2,3.99,Mid-Atlantic,Male,33,No
500463436,162,9.77,2,3.19,Mid-Atlantic,Female,42,Yes
496430898,136,3.19,1,3.19,Mid-Atlantic,Male,52,Yes
2246062542,33,3.29,1,3.29,West,Female,38,No
3681340671,34,10.47,3,3.99,South-East,Female,32,No
2511172247,116,7.23,3,2.24,West,Male,53,Yes
497198645,99,6.76,2,2.77,Mid-Atlantic,Male,57,Yes
4629412166,207,7.78,2,3.89,Mid-Atlantic,Female,47,Yes
3801151286,139,3.69,1,3.69,West,Male,62,Yes
2572757228,57,3.49,1,3.49,South-East,Male,33,Yes
4532849652,71,8.96,2,4.48,West,Male,47,Yes
460435570,186,3.79,1,3.79,West,Female,32,No
3612572827,19,10.89,2,4.89,Mid-West,Female,37,No
4637575651,235,8.48,2,3.99,Mid-West,Female,67,Yes
623898693,307,3.09,1,3.09,Mid-West,Female,42,No
238645869,32,28.43,7,5.49,South-East,Male,34,Yes
495263627,116,9.95,3,2.77,Mid-Atlantic,Male,27,No
753871923,36,4.11,1,4.11,West,Male,25,No
705554268,175,3.29,1,3.29,West,Female,45,Yes
687315520,74,3.54,1,3.54,Mid-West,Male,40,No
100398864,231,5.08,2,2.59,South-East,Male,31,No
722634173,158,3.99,1,3.99,South-East,Female,45,No
465297628,71,5.49,2,2.99,West,Male,62,Yes
4633860076,206,4.99,1,4.99,Mid-Atlantic,Male,42,Yes
310290731,149,3.49,1,3.49,South-West,Female,28,Yes
2734010150,46,3.83,1,3.83,Mid-West,Male,48,No
3690636739,107,3.79,1,3.79,South-East,Female,22,Yes
712527369,93,4.21,1,4.21,South-West,Female,40,Yes
341435397,30,17.35,5,6.58,West,Male,43,Yes
3620040462,40,3.5,1,3.5,Mid-West,Female,57,No
496864402,241,8.58,2,3.99,Mid-Atlantic,Male,42,Yes
564129266,116,5.96,2,2.77,Mid-Atlantic,Female,27,Yes
495017380,127,3.98,2,3.98,Mid-Atlantic,Female,52,Yes
2744747639,57,11.43,4,2.99,North-West,Female,43,No
259064852,231,3.05,1,3.05,Mid-West,Female,53,Yes
4636647923,180,8.78,2,3.79,Mid-Atlantic,Female,32,Yes
370392665,34,45.61,9,4.99,South-West,Male,58,No
461088608,80,3.49,1,3.49,West,Female,42,Yes
2398953428,16,6.89,2,2.5,West,Female,33,Yes
4626770468,125,3.99,1,3.99,Mid-Atlantic,Male,47,Yes
3282034179,181,3.29,1,3.29,Mid-West,Male,32,Yes
3625845935,205,3.29,1,3.29,Mid-West,Male,42,No
712856063,96,3.49,1,3.49,Mid-West,Male,35,No
729273365,33,24.33,7,3.49,North-West,Female,31,No
3435933715,106,11.78,3,2.89,Mid-Atlantic,Male,43,Yes
4636826263,183,3.59,1,3.59,Mid-West,Female,27,Yes
566219842,172,3.99,1,3.99,Mid-Atlantic,Female,27,Yes
2894358509,145,10.27,3,6.58,West,Female,38,No
500336265,123,7.18,2,3.99,Mid-Atlantic,Male,37,No
496667988,155,7.18,2,7.18,Mid-Atlantic,Male,32,No
4113135033,78,11.98,2,5,West,Male,53,Yes
2889479986,167,7.18,2,3.59,West,Male,33,Yes
4620182046,205,3.99,1,3.99,Mid-Atlantic,Female,32,Yes
4623740677,88,7.98,2,3.99,Mid-Atlantic,Female,37,Yes
499036185,242,3.99,1,3.99,Mid-Atlantic,Male,32,No
677306882,157,3.29,1,3.29,North-West,Male,45,No
2760401212,168,7.98,2,3.99,Mid-Atlantic,Female,33,No
843587106,159,6.52,2,3.24,South-East,Female,40,Yes
2652658292,115,5.54,1,5.54,Mid-Atlantic,Female,28,Yes
2613054681,21,23.37,6,7.39,South-West,Male,44,No
603213125,32,8.97,2,5.98,Mid-Atlantic,Male,37,No
598653983,39,24.34,6,3.99,Mid-Atlantic,Female,43,Yes
615103253,174,5.48,2,2.49,South-East,Female,32,No
541025274,248,3.29,1,3.29,South-East,Female,37,No
3609476145,187,3.69,1,3.69,West,Female,42,Yes
4622164051,147,7.78,2,3.89,Mid-Atlantic,Female,37,Yes
313715681,175,7.19,1,7.19,South-West,Female,62,No
3658425552,50,5.83,2,3.59,West,Female,42,Yes
1246055079,129,5.61,2,2.62,South-East,Male,41,No
3521797849,82,12.96,4,3.19,South-East,Male,43,No
139227802,45,8.79,1,8.79,South-East,Male,26,No
620387130,231,3.49,1,3.49,South-East,Male,37,No
3420148975,27,5,1,5,West,Female,62,Yes
200571459,48,8.67,3,2.89,Mid-Atlantic,Female,31,No
496017921,162,3.19,1,3.19,Mid-Atlantic,Male,47,Yes
444390948,42,4.69,1,4.69,Mid-West,Male,52,Yes
2231375319,186,3.99,1,3.99,Mid-Atlantic,Male,33,No
879781493,32,8.54,3,2.62,South-East,Female,45,No
308237986,18,13.08,4,3,South-West,Female,44,No
742362519,30,14.02,4,3.49,North-West,Female,46,Yes
660981797,32,15.36,4,2.99,Mid-Atlantic,Female,46,Yes
663949882,207,3.59,1,3.59,West,Female,50,Yes
602577061,169,7.98,2,3.99,Mid-Atlantic,Male,27,Yes
105871583,30,5.58,1,5.58,South-East,Male,31,No
4637655911,203,7.98,2,3.99,Mid-Atlantic,Male,52,Yes
496046934,173,9.37,3,3.19,Mid-Atlantic,Female,37,Yes
703327373,112,13.47,4,3.49,West,Female,41,Yes
3985125979,91,32.73,8,4,Mid-Atlantic,Female,83,Yes
755802082,32,6.3,1,6.3,Mid-West,Female,40,No
601270951,78,21.25,3,5.29,Mid-Atlantic,Female,38,No
698565820,233,3.39,1,3.39,Mid-West,Female,45,No
4621846427,87,3.99,1,3.99,Mid-Atlantic,Female,37,Yes
436768142,182,3.59,1,3.59,North-West,Female,37,Yes
104258080,49,3.49,1,3.49,North-East,Male,31,No
4629255237,242,3.99,1,3.99,Mid-Atlantic,Female,27,No
310113590,17,39.43,10,3,South-West,Male,39,No
583797281,44,7.38,2,3.69,South-East,Male,27,No
4629153216,120,3.99,1,3.99,Mid-Atlantic,Male,37,No
731795136,103,5.94,2,2.95,South-West,Male,50,No
696136396,32,3.49,1,3.49,North-West,Male,30,No
496698830,99,3.49,1,3.49,Mid-Atlantic,Female,37,Yes
4634784456,208,3.89,1,3.89,Mid-Atlantic,Female,47,Yes
498632402,234,3.29,1,3.29,Mid-Atlantic,Male,22,Yes
582900580,163,3.99,1,3.99,Mid-Atlantic,Female,32,Yes
553245089,139,3.79,1,3.79,South-East,Male,37,Yes
495448147,166,3.19,1,3.19,Mid-Atlantic,Male,37,Yes
3826441598,29,9.82,3,3.44,West,Male,42,Yes
310278760,249,3.49,1,3.49,South-West,Female,58,Yes
4617031791,53,3.99,1,3.99,Mid-West,Female,42,Yes
494831168,55,6.19,2,3,Mid-Atlantic,Male,32,No
497189554,61,6.98,2,2.99,Mid-Atlantic,Female,27,Yes
601808648,36,3.99,1,3.99,Mid-Atlantic,Male,32,No
371200550,185,10.47,3,6.98,South-West,Male,57,Yes
2309736339,125,5,2,2.5,West,Female,23,Yes
4638970994,171,3.89,1,3.89,South-East,Male,47,No
1851081351,45,3.79,1,3.79,West,Female,31,No
2600303241,127,5.98,2,2.99,West,Male,33,No
1341299121,47,6.72,1,6.72,West,Female,31,No
3891660510,195,3.49,1,3.49,West,Female,42,Yes
496780824,311,3.99,1,3.99,Mid-Atlantic,Male,37,No
451008273,255,3.29,1,3.29,West,Male,42,Yes
4636726069,26,7.58,2,3.79,Mid-Atlantic,Male,52,Yes
4640557055,45,3.89,1,3.89,Mid-Atlantic,Female,27,Yes
3350773906,98,13.75,3,2.77,Mid-West,Male,38,No
2549267057,77,5,1,5,West,Female,38,No
2571365100,110,6.28,2,2.99,West,Female,33,No
587833562,209,3.49,1,3.49,South-East,Female,67,Yes
4623556886,34,7.98,1,7.98,Mid-West,Female,52,No
1867391204,86,28.82,7,7.58,Mid-West,Female,77,No
2731647040,47,12.65,3,5.7,North-West,Female,49,No
2752691409,29,6.98,2,2.99,Mid-Atlantic,Male,33,No
218820095,63,13.66,4,3.29,Mid-Atlantic,Female,39,No
1862266130,48,5.98,1,5.98,North-East,Female,41,Yes
583845884,216,3.99,1,3.99,Mid-Atlantic,Male,37,No
